datetime,temperature,rain,wind,humidity,discomfort_index,perceived_temperature
2017-06-23,23.8,0.0,1.1,62.9,71.403798,25.94869195005286
2017-06-26,21.7,10.5,0.9,84.5,69.946635,23.88683669024099
2017-06-27,22.8,0.0,1.0,70.1,70.566672,24.9604
2017-06-28,23.4,0.0,1.1,66.6,71.158756,25.53905482352225
2017-06-29,22.0,4.8,0.8,78.8,70.01424,24.238838588677893
2017-06-30,24.1,0.0,1.1,75.9,73.076281,26.255919794950813
2017-07-03,26.6,0.3,1.6,72.6,76.582684,28.76451558108701
2017-07-04,26.1,1.9,1.2,80.5,76.729895,28.289566912927256
2017-07-05,25.8,17.6,1.2,81.8,76.393956,27.980645861664414
2017-07-06,24.8,5.2,1.0,89.6,75.573792,26.996400000000005
2017-07-07,25.2,0.3,0.9,90.4,76.33779200000001,27.42663852437323
2017-07-10,26.9,0.0,1.9,85.8,78.668998,29.05804253849467
2017-07-11,26.1,0.0,1.7,78.5,76.499115,28.229299436134482
2017-07-12,27.4,0.0,1.2,75.6,78.190456,29.628224801732898
2017-07-13,26.8,0.0,1.1,78.3,77.585656,29.020970399032393
2017-07-14,26.7,0.0,1.2,81.9,77.863927,28.90740901545294
2017-07-17,26.6,4.8,1.2,83.1,77.846254,28.804435331698663
2017-07-18,26.7,1.9,0.9,83.6,78.070188,28.943696453287046
2017-07-19,27.8,0.0,1.0,73.5,78.53617,30.050400000000003
2017-07-20,28.5,0.0,1.1,78.1,80.252615,30.761928186787454
2017-07-21,30.2,0.0,1.4,73.5,82.22653,32.527024467682836
2017-07-24,29.7,0.1,0.9,79.4,82.348782,31.97781231111468
2017-07-25,27.3,17.2,0.9,87.4,79.53639799999999,29.550519624852576
2017-07-26,26.1,0.0,1.3,69.9,75.50676100000001,28.276012856692276
2017-07-27,25.7,0.0,1.2,64.1,74.25966299999999,27.877672177910135
2017-07-28,27.2,0.0,1.0,68.0,76.91904,29.439600000000002
2017-07-31,26.2,38.2,0.8,87.0,77.64706,28.45603129675296
2017-08-01,27.3,0.0,1.2,81.5,78.785505,29.525251117978623
2017-08-02,26.9,0.0,1.1,81.5,78.138765,29.12337968066504
2017-08-03,27.5,0.0,1.4,71.8,77.85515000000001,29.719211222808006
2017-08-04,28.9,0.0,1.2,71.0,79.86981,31.172830058047108
2017-08-07,30.5,0.0,1.4,60.3,80.589685,32.83900371711338
2017-08-08,28.0,0.0,1.0,70.5,78.4411,30.254
2017-08-09,26.7,0.2,0.8,87.0,78.48271,28.958078047714277
